Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,COGS,Gross margin percentage,Gross income,Rating
87f714a1-af30-49f9-b662-182aca59ca30,B,Naypyitaw,Member,Female,Electronic accessories,44.25,8,17.7,371.7,01/06/2025,15:49:43,Cash,354.0,4.76,17.7,8.4
235c3e04-2ba1-4205-86b4-c8bfdd824350,A,Naypyitaw,Normal,Male,Home and lifestyle,90.94,5,22.73,477.43,11/19/2024,17:40:32,Cash,454.7,4.76,22.73,3.0
7c763cf9-3813-4ac1-b079-e094e081167c,A,Mandalay,Member,Male,Health and beauty,98.9,9,44.51,934.61,02/16/2024,00:07:20,Cash,890.1,4.76,44.51,5.8
afdac5e4-513b-4a5a-983a-d29729cc8b6b,B,Yangon,Normal,Female,Fashion accessories,13.1,9,5.89,123.79,01/07/2025,20:13:07,Credit card,117.9,4.76,5.89,9.3
0017bfda-f267-44a9-a05b-c64013472b3c,C,Mandalay,Normal,Female,Home and lifestyle,19.87,4,3.97,83.45,01/23/2025,00:56:47,Ewallet,79.48,4.76,3.97,6.7
0b73cc58-ec5d-42b1-b77c-a9e64ff10a27,C,Yangon,Member,Male,Fashion accessories,37.11,4,7.42,155.86,08/17/2024,19:05:47,Credit card,148.44,4.76,7.42,6.8
e3e52e0c-eff3-40c0-9a55-7b22ddcaa445,A,Yangon,Member,Female,Food and beverages,20.63,8,8.25,173.29,01/16/2025,02:19:22,Cash,165.04,4.76,8.25,9.2
46f9772f-42af-4996-99b9-14067fcc35c4,A,Yangon,Member,Female,Health and beauty,54.68,9,24.61,516.73,05/21/2024,23:08:58,Credit card,492.12,4.76,24.61,3.6
6e104a5c-c784-4000-833e-ec6e610e749e,C,Yangon,Member,Male,Health and beauty,65.41,8,26.16,549.44,04/28/2024,03:56:03,Ewallet,523.28,4.76,26.16,4.2
25f48d73-0371-4f1d-9b09-cd0f63f7b599,C,Yangon,Normal,Male,Food and beverages,24.95,3,3.74,78.59,12/06/2024,17:08:54,Ewallet,74.85,4.76,3.74,4.6
b50b4b14-63a6-4499-a745-70a914be5ab7,A,Yangon,Normal,Female,Food and beverages,93.16,7,32.61,684.73,03/21/2024,21:16:25,Credit card,652.12,4.76,32.61,8.0
4ae63533-f030-407a-a4a7-b8bca27033ae,B,Mandalay,Normal,Female,Health and beauty,83.89,8,33.56,704.68,05/18/2024,09:27:08,Credit card,671.12,4.76,33.56,4.1
4c5e12e3-162f-4156-af45-15c585eb4ffe,C,Mandalay,Normal,Male,Sports and travel,41.22,8,16.49,346.25,06/06/2024,05:29:43,Credit card,329.76,4.76,16.49,2.1
ee9c9b35-994f-4aa1-8a73-a7af51a1baed,C,Yangon,Member,Male,Electronic accessories,43.51,7,15.23,319.8,06/05/2024,02:04:09,Ewallet,304.57,4.76,15.23,2.1
666f228f-450a-4639-8eb4-aa4d429c259f,B,Yangon,Member,Female,Fashion accessories,45.92,4,9.18,192.86,02/16/2024,17:28:31,Ewallet,183.68,4.76,9.18,8.2
b7fc7280-383f-4992-ad58-5fbcf8a68c63,A,Naypyitaw,Normal,Male,Home and lifestyle,79.07,7,27.67,581.16,12/20/2024,21:18:53,Credit card,553.49,4.76,27.67,4.3
3d69f0af-ed70-445f-9976-8da2caf4840a,A,Yangon,Normal,Female,Health and beauty,70.32,4,14.06,295.34,05/05/2024,18:46:21,Credit card,281.28,4.76,14.06,2.9
dfbef32b-0f67-4c07-980b-d65b1c96796e,C,Naypyitaw,Normal,Male,Health and beauty,63.45,2,6.35,133.25,02/15/2024,08:16:45,Credit card,126.9,4.77,6.35,3.6
303f15e8-3336-4af5-8a2c-4249d0cc9259,C,Mandalay,Member,Male,Home and lifestyle,79.09,7,27.68,581.31,08/21/2024,16:30:23,Cash,553.63,4.76,27.68,5.2
dc8c767a-9507-4c87-a2c0-418ecc74df13,C,Mandalay,Member,Male,Fashion accessories,76.67,1,3.83,80.5,05/24/2024,05:10:18,Credit card,76.67,4.76,3.83,3.7
c1ab7ab4-dc1c-4015-ac0d-346b3de5c1ac,C,Naypyitaw,Member,Male,Home and lifestyle,33.45,6,10.04,210.74,11/13/2024,16:23:55,Credit card,200.7,4.76,10.04,9.5
74029855-05f3-48fc-adb1-a1296825a3c4,C,Naypyitaw,Member,Male,Health and beauty,71.4,6,21.42,449.82,03/02/2024,07:54:48,Ewallet,428.4,4.76,21.42,8.4
6e4e6c88-bcd1-4431-9c08-91bfdc20c284,A,Yangon,Normal,Male,Sports and travel,67.99,3,10.2,214.17,02/02/2025,01:35:50,Credit card,203.97,4.76,10.2,3.5
16dd38b6-8252-490b-89ee-6e2e7cb57b60,A,Yangon,Member,Male,Food and beverages,63.61,2,6.36,133.58,08/08/2024,15:52:41,Ewallet,127.22,4.76,6.36,5.4
c91e1beb-4c9a-4a6d-bd38-c18254e22d09,B,Naypyitaw,Member,Female,Home and lifestyle,53.88,1,2.69,56.57,06/12/2024,00:55:43,Ewallet,53.88,4.76,2.69,7.7
c78cfc8b-d0c8-41a7-8c99-68101ea6dc3b,B,Naypyitaw,Member,Male,Food and beverages,83.39,9,37.53,788.04,01/05/2025,17:53:20,Cash,750.51,4.76,37.53,8.5
f05fa2d3-df8b-4b31-b769-59986a1b8992,C,Naypyitaw,Member,Male,Food and beverages,10.87,6,3.26,68.48,04/09/2024,08:25:45,Credit card,65.22,4.76,3.26,6.7
898bd4e6-d7ae-4481-8d30-859c0b630332,B,Yangon,Normal,Male,Electronic accessories,25.21,10,12.61,264.71,09/08/2024,07:40:45,Ewallet,252.1,4.76,12.61,1.9
95c80429-7f79-480b-9438-71671d5c4f11,A,Naypyitaw,Member,Female,Electronic accessories,69.71,3,10.46,219.59,09/02/2024,13:24:49,Cash,209.13,4.76,10.46,4.3
c92dc6d8-5a2d-476f-a1e3-6fba43c1fb43,C,Mandalay,Normal,Male,Home and lifestyle,21.35,7,7.47,156.92,07/19/2024,13:58:49,Cash,149.45,4.76,7.47,7.6
86b0f13b-32e0-4dba-b17f-88ffaefde4ff,C,Mandalay,Member,Male,Fashion accessories,66.9,6,20.07,421.47,02/28/2024,09:39:04,Ewallet,401.4,4.76,20.07,1.8
040dfd50-122e-4edd-b90b-b25c29dc9ca5,B,Yangon,Normal,Female,Fashion accessories,61.74,10,30.87,648.27,04/17/2024,14:51:14,Credit card,617.4,4.76,30.87,2.8
2bdd013f-5c98-4389-9934-f90b5138e8bf,B,Naypyitaw,Member,Female,Fashion accessories,70.2,7,24.57,515.97,03/09/2024,04:54:09,Cash,491.4,4.76,24.57,5.3
6a2d4f3a-31e3-42e3-90d1-85412778445a,C,Yangon,Member,Male,Sports and travel,30.21,9,13.59,285.48,03/17/2024,12:27:40,Cash,271.89,4.76,13.59,6.1
49cd31f9-d657-4518-9022-1c1aec009025,C,Naypyitaw,Normal,Male,Fashion accessories,31.61,7,11.06,232.33,07/28/2024,06:32:00,Ewallet,221.27,4.76,11.06,1.1
e8883c70-bc78-4cbe-b091-1acaff3a1801,B,Naypyitaw,Member,Male,Food and beverages,47.02,9,21.16,444.34,01/31/2025,13:37:12,Credit card,423.18,4.76,21.16,1.4
96bc5430-1c82-4eff-b3c0-030e4724df68,B,Mandalay,Normal,Female,Electronic accessories,69.14,3,10.37,217.79,06/30/2024,13:46:08,Cash,207.42,4.76,10.37,7.5
089519ff-6aa9-4806-972e-b0628c86b408,C,Naypyitaw,Normal,Female,Sports and travel,49.06,5,12.27,257.57,09/10/2024,03:26:30,Credit card,245.3,4.76,12.27,2.6
47866568-84de-4c04-8edc-9e846f0df291,B,Mandalay,Normal,Male,Food and beverages,10.97,8,4.39,92.15,08/29/2024,15:20:16,Cash,87.76,4.76,4.39,6.8
f82bff95-85b0-46d9-b441-41905957b592,B,Naypyitaw,Member,Female,Electronic accessories,74.57,5,18.64,391.49,11/08/2024,15:23:14,Credit card,372.85,4.76,18.64,3.4
2daf5f01-8e67-4f71-8386-22cd942bb707,A,Naypyitaw,Member,Female,Fashion accessories,73.31,1,3.67,76.98,04/19/2024,18:26:46,Ewallet,73.31,4.77,3.67,7.9
9d80c8c2-de3c-45b4-a0b8-5dbca56b7582,B,Yangon,Member,Male,Electronic accessories,28.11,7,9.84,206.61,05/30/2024,10:32:00,Credit card,196.77,4.76,9.84,6.3
690da33a-ba28-4000-94fc-5517920dbece,C,Naypyitaw,Member,Female,Food and beverages,36.81,8,14.72,309.2,01/27/2025,10:26:43,Ewallet,294.48,4.76,14.72,3.9
5a36bb4d-c52a-49dd-a73b-566a40bfc2e2,B,Mandalay,Normal,Female,Sports and travel,91.91,7,32.17,675.54,08/05/2024,23:28:31,Ewallet,643.37,4.76,32.17,1.8
adb21be5-2cb9-4d31-af14-78df334527cb,B,Naypyitaw,Normal,Female,Health and beauty,74.38,2,7.44,156.2,11/29/2024,07:23:37,Cash,148.76,4.76,7.44,7.7
e9f8d807-6326-410d-83c4-2db89f84b887,B,Mandalay,Member,Male,Home and lifestyle,30.24,3,4.54,95.26,07/09/2024,19:17:34,Credit card,90.72,4.77,4.54,1.7
b5d5fc70-8c7f-4a61-a4bf-280935de6b7d,A,Naypyitaw,Member,Male,Health and beauty,70.51,10,35.26,740.36,01/01/2025,18:50:47,Cash,705.1,4.76,35.26,3.4
228116d7-538a-4c54-b9d1-dfa24280d878,B,Naypyitaw,Member,Male,Sports and travel,95.06,3,14.26,299.44,05/24/2024,15:26:27,Ewallet,285.18,4.76,14.26,8.1
75047921-3463-4b00-9ab1-2c859b930caf,A,Yangon,Member,Female,Fashion accessories,97.27,7,34.04,714.93,12/10/2024,04:40:55,Cash,680.89,4.76,34.04,2.9
f69787f9-01e4-4a13-bc05-b2a36b557fd6,B,Yangon,Normal,Male,Sports and travel,39.28,3,5.89,123.73,08/25/2024,16:32:08,Credit card,117.84,4.76,5.89,5.0
7ab621da-1aef-4c33-8c6a-1ec67f69c64b,A,Yangon,Normal,Female,Fashion accessories,52.54,3,7.88,165.5,03/19/2024,21:57:31,Cash,157.62,4.76,7.88,6.8
bf835792-82e2-4f07-8a36-b6def7e8a7e0,C,Mandalay,Member,Male,Food and beverages,76.62,4,15.32,321.8,05/31/2024,13:58:25,Cash,306.48,4.76,15.32,4.1
73622a8a-fbf0-47d7-8c0b-2202f28e72ae,C,Naypyitaw,Member,Female,Health and beauty,68.16,2,6.82,143.14,04/11/2024,12:50:45,Cash,136.32,4.76,6.82,4.0
08c8ef8b-c91a-4ff4-b4b2-5c889329b18b,B,Yangon,Member,Male,Electronic accessories,48.25,7,16.89,354.64,10/23/2024,12:11:04,Ewallet,337.75,4.76,16.89,5.0
64c91311-8be9-4363-a6a3-dba02284624f,B,Naypyitaw,Member,Female,Health and beauty,70.76,5,17.69,371.49,04/18/2024,22:47:23,Ewallet,353.8,4.76,17.69,2.4
6bbdf650-7009-4985-9717-d8c53ca5a133,B,Naypyitaw,Normal,Male,Food and beverages,83.09,4,16.62,348.98,02/18/2024,11:10:07,Credit card,332.36,4.76,16.62,7.7
5c80eb7f-5c57-44e4-bbdc-51e2c1f93918,C,Naypyitaw,Normal,Male,Fashion accessories,21.25,4,4.25,89.25,08/14/2024,23:57:31,Credit card,85.0,4.76,4.25,4.0
680ac791-6843-4eb1-997f-7f3e5a183de0,C,Yangon,Member,Female,Fashion accessories,35.89,6,10.77,226.11,12/26/2024,05:04:20,Ewallet,215.34,4.76,10.77,2.1
2a0661cc-a9d9-4201-8996-56c4cd4ca6b4,B,Naypyitaw,Member,Female,Sports and travel,39.26,9,17.67,371.01,02/04/2025,22:38:53,Credit card,353.34,4.76,17.67,2.9
b21ac075-d8fa-41ea-8003-75c294df4819,B,Mandalay,Member,Male,Food and beverages,88.66,7,31.03,651.65,08/21/2024,06:20:38,Ewallet,620.62,4.76,31.03,3.2
cbc866c2-d34e-4dff-899d-9c9bdada822b,C,Naypyitaw,Normal,Female,Food and beverages,94.33,7,33.02,693.33,12/23/2024,23:53:03,Cash,660.31,4.76,33.02,6.8
be451ecd-6ce5-42ff-a60c-17bed9551f56,B,Mandalay,Normal,Male,Fashion accessories,62.43,5,15.61,327.76,11/13/2024,15:28:03,Cash,312.15,4.76,15.61,4.3
c03a6e87-a6b5-4f31-8caf-6694533b7fe3,B,Yangon,Member,Female,Home and lifestyle,54.53,5,13.63,286.28,04/29/2024,15:04:06,Credit card,272.65,4.76,13.63,5.1
8a8e13bb-6e3e-41ab-a7b2-fefb9a9532af,B,Naypyitaw,Member,Male,Health and beauty,75.73,2,7.57,159.03,03/09/2024,21:24:02,Cash,151.46,4.76,7.57,7.3
11d0ead3-e238-435e-bca1-1cb12826c107,B,Naypyitaw,Normal,Female,Fashion accessories,94.73,5,23.68,497.33,07/04/2024,07:14:19,Ewallet,473.65,4.76,23.68,8.2
fd78ca6b-203e-43e8-ad29-fd608bce56c5,C,Yangon,Member,Female,Health and beauty,27.66,6,8.3,174.26,06/21/2024,22:15:12,Credit card,165.96,4.76,8.3,8.3
fe6cebd5-eadf-4e36-b08a-d6e64b5df6e4,A,Naypyitaw,Member,Female,Home and lifestyle,30.59,4,6.12,128.48,11/17/2024,06:10:05,Credit card,122.36,4.76,6.12,7.6
bbc6b995-1afc-47e2-91c7-01fa1c19e649,C,Naypyitaw,Member,Male,Food and beverages,50.14,2,5.01,105.29,03/13/2024,16:53:08,Ewallet,100.28,4.76,5.01,4.3
61b402ad-6e83-4987-aa90-a33727cfad38,C,Mandalay,Member,Male,Home and lifestyle,46.63,5,11.66,244.81,04/14/2024,12:06:30,Cash,233.15,4.76,11.66,5.2
197a50a7-1334-434c-971d-35232f35bb89,B,Naypyitaw,Normal,Female,Food and beverages,28.01,7,9.8,205.87,04/17/2024,13:16:44,Credit card,196.07,4.76,9.8,6.8
ecad506b-1143-48c6-925f-1cf34ed0b70b,A,Mandalay,Normal,Male,Health and beauty,65.89,1,3.29,69.18,03/03/2024,13:28:29,Cash,65.89,4.76,3.29,9.0
62e17ccd-8f8f-4f22-93b2-8168805dc5a2,C,Naypyitaw,Normal,Female,Health and beauty,64.46,10,32.23,676.83,06/07/2024,03:47:42,Ewallet,644.6,4.76,32.23,3.1
13935182-3a49-413d-92a1-56abe0220115,C,Mandalay,Member,Female,Health and beauty,96.64,2,9.66,202.94,06/23/2024,22:40:53,Cash,193.28,4.76,9.66,7.9
0962d2ae-ec4c-491c-87f8-1db7224b48a0,A,Naypyitaw,Normal,Female,Health and beauty,52.99,6,15.9,333.84,07/20/2024,10:24:36,Ewallet,317.94,4.76,15.9,6.4
5085fc48-5f6c-4360-abb4-306edf8c8ecb,B,Yangon,Member,Male,Home and lifestyle,51.63,1,2.58,54.21,08/10/2024,13:10:18,Cash,51.63,4.76,2.58,8.4
